web-scraper-order,web-scraper-start-url,Url,Url-href,Nama,Usaha Utama,Produk Utama,Alamat,Nama Badan Hukum,Jumlah Tenaga Kerja,Sistem Penjualan,Target Pasar Utama (Produk Masal),Target Pasar Utama (Produk Spesifik),Tingkat Pesaing Usaha,Total Aset,Penjualan Rata-Rata per Tahun,Proyeksi Pertumbuhan Penjualan (/tahun),Kebutuhan Pembiayaan Kredit,Nilai Aset yang dapat menjadi jaminan kredit,Jumlah Dokumen Persyaratan Kredit
"1622322839-5860","https://www.bi.go.id/bisaid","Sablon Pauzi","https://www.bi.go.id/bisaid/bisaid/Detail?pm=O4lwXkj5WHCLDlBgGh3nfg==&mp=Q47xnX4Fmgxfelhgew2rrQ==","Sablon Pauzi","Usaha Utama  : Sablon","Produk Utama : Sablon","Kartini RT/RW  / 

                                        Kelurahan PASAR BARU Kecamatan CURUP Kabupaten KABUPATEN REJANG LEBONG Provinsi BENGKULU 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Rendah","Rp. 21,00 Juta","Rp. 18,00 Juta","- %/Tahun","Rp. 6,40 Juta","Rp. 10,00 Juta","4"
"1622322912-5885","https://www.bi.go.id/bisaid","Azeka Pitoto Studio","https://www.bi.go.id/bisaid/bisaid/Detail?pm=rYTLPZXNhADS4zQ2txVoBQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==","Azeka Pitoto Studio","Usaha Utama  : Cetak Photo","Produk Utama : Cetak Photo","Bedudu Belalau RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN LAMPUNG BARAT Provinsi LAMPUNG 

                                        Telp : - Fax : -","Perorangan","2","Retail","Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Rendah","Rp. 32,00 Juta","Rp. 19,50 Juta","10 %/Tahun","Rp. 10,00 Juta","Rp. 16,00 Juta","4"
"1622322909-5884","https://www.bi.go.id/bisaid","MARZOAN TAYLOR","https://www.bi.go.id/bisaid/bisaid/Detail?pm=JUS91VBAWHd3+UU0Hfr5lA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","MARZOAN TAYLOR","Usaha Utama  : PENJAHIT","Produk Utama : BUSANA/ PAKAIAN","JLN. KRAKATAU NO 1 RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SERANG Provinsi BANTEN 

                                        Telp : 0 Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   5,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   95,00 %","Rendah","Rp. 13,90 Juta","Rp. 26,70 Juta","20 %/Tahun","Rp. 8,00 Juta","Rp. 40,00 Juta","4"
"1622322978-5902","https://www.bi.go.id/bisaid","Penjahit Arsih","https://www.bi.go.id/bisaid/bisaid/Detail?pm=Q/ljT7WITZrKCL76JXz1Gw==&mp=Bjv3m4lcInn46OWc4jy6kQ==","Penjahit Arsih","Usaha Utama  : Penjahit","Produk Utama : Menjahit Pakaian Wanita","Cipinang Pulo Maja RT/RW  13/11 

                                        Kelurahan - Kecamatan - Kabupaten KOTA JAKARTA TIMUR Provinsi DKI JAKARTA 

                                        Telp : - Fax : -","Perorangan","2","Retail","Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Sedang","Rp. 146,40 Juta","Rp. 54,00 Juta","20 %/Tahun","Rp. 10,00 Juta","Rp. 137,00 Juta","6"
"1622322774-5840","https://www.bi.go.id/bisaid","Penjahit Puput","https://www.bi.go.id/bisaid/bisaid/Detail?pm=HEfCDmvB8xrU9hUU3USrkQ==&mp=xI6rAeQkygTAn3Z625IGLg==","Penjahit Puput","Usaha Utama  : Penjahit Pakaian","Produk Utama : Jasa Jahit Pakaian","Teuku Umar RT/RW  11/ 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BUNGO Provinsi JAMBI 

                                        Telp : - Fax : -","Perorangan","1","Retail","Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Rendah","Rp. 4,50 Juta","Rp. 54,00 Juta","- %/Tahun","Rp. 6,00 Juta","Rp. 88,00 Juta","5"
"1622322929-5889","https://www.bi.go.id/bisaid","Rista Tailor","https://www.bi.go.id/bisaid/bisaid/Detail?pm=IxonlFNyHfWV2wjtbNzCuA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Rista Tailor","Usaha Utama  : Tailor","Produk Utama : Baju, Celana, Jas","Gunung Salju RT/RW  3/1/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN MANOKWARI Provinsi PAPUA BARAT 

                                        Telp : 81282273896 Fax : -","Perorangan","3","Retail","Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Sedang","Rp. 38,00 Juta","Rp. 118,00 Juta","20 %/Tahun","Rp. 0,00 Juta","Rp. 23,00 Juta","6"
"1622322689-5839","https://www.bi.go.id/bisaid","Cucian Motor Suroto","https://www.bi.go.id/bisaid/bisaid/Detail?pm=xJIOwVLFJhZKSot8mKNy+g==&mp=xI6rAeQkygTAn3Z625IGLg==","Cucian Motor Suroto","Usaha Utama  : Pencucian Motor","Produk Utama : Pencucian Motor","Gang Al Falah RT/RW  11/ 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN TANJUNG JABUNG BARAT Provinsi JAMBI 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 13,20 Juta","Rp. 40,00 Juta","- %/Tahun","Rp. 9,00 Juta","Rp. 13,00 Juta","3"
"1622323084-5930","https://www.bi.go.id/bisaid","Cucui Motor Verdy","https://www.bi.go.id/bisaid/bisaid/Detail?pm=+2cgLJYFNrMulxvjkysDeQ==&mp=xI6rAeQkygTAn3Z625IGLg==","Cucui Motor Verdy","Usaha Utama  : Pencucian Motor","Produk Utama : Jasa Cuci","Negara Km 65 RT/RW  02/ 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PASER Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","2","Retail","Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Sedang","Rp. 42,00 Juta","Rp. 110,00 Juta","- %/Tahun","Rp. 5,00 Juta","Rp. 20,00 Juta","3"
"1622322891-5878","https://www.bi.go.id/bisaid","Hidup Baru","https://www.bi.go.id/bisaid/bisaid/Detail?pm=sz6FYWpZOo0axxVgd4Wf7A==&mp=xI6rAeQkygTAn3Z625IGLg==","Hidup Baru","Usaha Utama  : Usaha Pembengkelan","Produk Utama : Pembengkelan","Medan - B. Aceh No. 03  RT/RW  / 

                                        Kelurahan - Kecamatan DEWANTARA Kabupaten KABUPATEN ACEH UTARA Provinsi ACEH 

                                        Telp : 85296138229 Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 118,50 Juta","Rp. 90,40 Juta","- %/Tahun","Rp. 0,00 Juta","Rp. 107,00 Juta","7"
"1622323094-5933","https://www.bi.go.id/bisaid","Tama Tailor Dan Gorden","https://www.bi.go.id/bisaid/bisaid/Detail?pm=zEuhM4CymM/KhZKxn+vDFQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==","Tama Tailor Dan Gorden","Usaha Utama  : Penjahit","Produk Utama : Pakaian","Raden Intan RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN LAMPUNG BARAT Provinsi LAMPUNG 

                                        Telp : - Fax : -","Perorangan","1","Retail","Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Sedang","Rp. 16,50 Juta","Rp. 24,00 Juta","10 %/Tahun","Rp. 5,00 Juta","Rp. 35,00 Juta","5"
"1622323088-5931","https://www.bi.go.id/bisaid","Nurma Laundry","https://www.bi.go.id/bisaid/bisaid/Detail?pm=u9fIupGQEvQlF1ATCxZRtw==&mp=fOhzApotY5QnAtxxXvjAfA==","Nurma Laundry","Usaha Utama  : Laundy","Produk Utama : Pakaian Bersih","Senayan No.10 RT/RW  77/- 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","1","Retail","Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Sedang","Rp. 2,20 Juta","Rp. 19,20 Juta","10 %/Tahun","Rp. 5,00 Juta","Rp. 10,00 Juta","5"
"1622322897-5880","https://www.bi.go.id/bisaid","Eka Jaya Plat Motor","https://www.bi.go.id/bisaid/bisaid/Detail?pm=vR9Hf+9ybcyJNZxNFmdFqg==&mp=xI6rAeQkygTAn3Z625IGLg==","Eka Jaya Plat Motor","Usaha Utama  : Pembuatan Plat","Produk Utama : Pembuatan Plat Aluminium","Dr Sutomo No 22 RT/RW  07/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","1","Retail","Tidak Ada   0,00 %","Memenuhi Order Dari Distributor/Eksportir/Trader   100,00 %","Sedang","Rp. 12,50 Juta","Rp. 60,00 Juta","- %/Tahun","Rp. 5,00 Juta","Rp. 1,00 Juta","2"
"1622322816-5852","https://www.bi.go.id/bisaid","Kembang Kamonesan","https://www.bi.go.id/bisaid/bisaid/Detail?pm=gXu0q3pUB7m+KrC64+S+rw==&mp=5JdvraNzQnzSzI+hC9alEQ==","Kembang Kamonesan","Usaha Utama  : Kerajinan Tangan","Produk Utama : Souvenir","Jl. Kalijati Raya No. 46 RT/RW  5/4/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BANDUNG Provinsi JAWA BARAT 

                                        Telp : - Fax : -","Perorangan","10","Retail dan Distributor","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %","Rendah","Rp. 180,00 Juta","Rp. 48,00 Juta","- %/Tahun","Rp. 8,00 Juta","Rp. 150,00 Juta","1"
"1622323036-5919","https://www.bi.go.id/bisaid","Penjahit Win","https://www.bi.go.id/bisaid/bisaid/Detail?pm=hq8tDtwCGwdYHS0J2TXiNw==&mp=JHuIBacQ7Iz+a8xx8lclUA==","Penjahit Win","Usaha Utama  : Penjahit Pakaian","Produk Utama : Jasa Jahit Pakaian Pria","Jln.angkatan 66 Sekip Ujung RT/RW  25/07 

                                        Kelurahan - Kecamatan - Kabupaten KOTA PALEMBANG Provinsi RIAU 

                                        Telp : 0 Fax : -","Perorangan","2","Distributor","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %","Sedang","Rp. 176,75 Juta","Rp. 533,00 Juta","20 %/Tahun","Rp. 5,00 Juta","Rp. 42,00 Juta","7"
"1622322968-5900","https://www.bi.go.id/bisaid","Salon Ines","https://www.bi.go.id/bisaid/bisaid/Detail?pm=41ZfN1XkXqgHPICYWFtdLA==&mp=Bjv3m4lcInn46OWc4jy6kQ==","Salon Ines","Usaha Utama  : Salon Kecantikan","Produk Utama : Potong Rambut, Creambath, Facial, Dll","By Pass RT/RW  2/3/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA JAKARTA TIMUR Provinsi DKI JAKARTA 

                                        Telp : - Fax : -","Perorangan","3","Retail","Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Sedang","Rp. 192,25 Juta","Rp. 101,39 Juta","20 %/Tahun","Rp. 10,00 Juta","Rp. 185,00 Juta","5"
"1622322869-5870","https://www.bi.go.id/bisaid","Pangkas Rambut Karya","https://www.bi.go.id/bisaid/bisaid/Detail?pm=imApgu2NodW18qaKw005uA==&mp=Q47xnX4Fmgxfelhgew2rrQ==","Pangkas Rambut Karya","Usaha Utama  : Pangkas Rambut","Produk Utama : Pangkas Rambut","Jenderal Sudirman  RT/RW  / 

                                        Kelurahan - Kecamatan CURUP Kabupaten KABUPATEN REJANG LEBONG Provinsi BENGKULU 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   30,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   70,00 %","Sedang","Rp. 10,50 Juta","Rp. 72,00 Juta","- %/Tahun","Rp. 8,00 Juta","Rp. 10,00 Juta","4"
"1622323059-5925","https://www.bi.go.id/bisaid","Bengkel Angitha","https://www.bi.go.id/bisaid/bisaid/Detail?pm=aaYbr2dkkIbo06AMREa4mg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Bengkel Angitha","Usaha Utama  : Tambal Ban","Produk Utama : Tambal Ban,service,ganti Oli, Dll","Moyo Permai RT/RW  7/3/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SORONG Provinsi PAPUA BARAT 

                                        Telp : - Fax : -","Perorangan","1","Retail","Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Rendah","Rp. 633,00 Juta","Rp. 68,00 Juta","30 %/Tahun","Rp. 0,00 Juta","Rp. 513,00 Juta","6"
"1622323027-5916","https://www.bi.go.id/bisaid","Pangkas Rambut Saudara","https://www.bi.go.id/bisaid/bisaid/Detail?pm=FxmTTUBmuxOk2w9vC7Zrug==&mp=JHuIBacQ7Iz+a8xx8lclUA==","Pangkas Rambut Saudara","Usaha Utama  : Pangkas Rambut","Produk Utama : Jasa Pangkas Rambut","Parame Suara RT/RW  4/1/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA PALEMBANG Provinsi SUMATERA SELATAN 

                                        Telp : 0 Fax : -","Perorangan","3","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 820,00 Juta","Rp. 3.776,00 Juta","30 %/Tahun","Rp. 10,00 Juta","Rp. 138,00 Juta","4"
"1622322851-5864","https://www.bi.go.id/bisaid","Salon Sumarsen","https://www.bi.go.id/bisaid/bisaid/Detail?pm=6jZiIFKrf/sot/8b6ZnePw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Salon Sumarsen","Usaha Utama  : Salon","Produk Utama : Merias, Rebonding","Dahlia RT/RW  8/3/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN KONAWE SELATAN Provinsi SULAWESI TENGGARA 

                                        Telp : - Fax : -","Perorangan","4","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 112,50 Juta","Rp. 93,60 Juta","15 %/Tahun","Rp. 10,00 Juta","Rp. 98,00 Juta","4"
"1622322848-5863","https://www.bi.go.id/bisaid","Tulungangung Electronik","https://www.bi.go.id/bisaid/bisaid/Detail?pm=cz2HLf4NCDJs7Ke9ELattQ==&mp=xI6rAeQkygTAn3Z625IGLg==","Tulungangung Electronik","Usaha Utama  : Service Electronik","Produk Utama : Service Electronik","S Parman No 22  RT/RW  02/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Rendah","Rp. 16,74 Juta","Rp. 49,00 Juta","- %/Tahun","Rp. 10,00 Juta","Rp. 6,00 Juta","3"
"1622322669-5835","https://www.bi.go.id/bisaid","Penjahit Abadi Psr","https://www.bi.go.id/bisaid/bisaid/Detail?pm=W/RGCDUDVOE52MC7Epbj8A==&mp=5JdvraNzQnzSzI+hC9alEQ==","Penjahit Abadi Psr","Usaha Utama  : Penjahit","Produk Utama : Pakaian","Provinsi RT/RW  07/ 

                                        Kelurahan PENAJAM Kecamatan PENAJAM Kabupaten KABUPATEN PENAJAM PASER UTARA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","2","Retail","Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tinggi","Rp. 355,00 Juta","Rp. 810,00 Juta","- %/Tahun","Rp. 8,00 Juta","Rp. 320,00 Juta","1"
"1622322871-5871","https://www.bi.go.id/bisaid","Jasa Jahit Pakaian","https://www.bi.go.id/bisaid/bisaid/Detail?pm=gI33EEjan93t754UPlVvxg==&mp=xI6rAeQkygTAn3Z625IGLg==","Jasa Jahit Pakaian","Usaha Utama  : Menjahit","Produk Utama : Pakaian","Rel Kereta Api Dusun Ulee Tutue RT/RW  / 

                                        Kelurahan LANCANG BARAT Kecamatan DEWANTARA Kabupaten KABUPATEN ACEH UTARA Provinsi ACEH 

                                        Telp : 85223724047 Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   70,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   30,00 %","Sedang","Rp. 202,00 Juta","Rp. 158,00 Juta","- %/Tahun","Rp. 9,00 Juta","Rp. 132,00 Juta","7"
"1622323012-5912","https://www.bi.go.id/bisaid","Penjahit Husin","https://www.bi.go.id/bisaid/bisaid/Detail?pm=CWp1H877s2x0eKXzUTnWWQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Penjahit Husin","Usaha Utama  : Penjahit Pakaian","Produk Utama : Pakaian","Pekanhilisimaetano RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NIAS SELATAN Provinsi SUMATERA UTARA 

                                        Telp : 0 Fax : -","Perorangan","1","Distributor","Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Sedang","Rp. 167,00 Juta","Rp. 60,00 Juta","25 %/Tahun","Rp. 10,00 Juta","Rp. 160,00 Juta","5"
"1622322933-5890","https://www.bi.go.id/bisaid","Salon Dewi Ibu Tisna","https://www.bi.go.id/bisaid/bisaid/Detail?pm=/ELrgVCMLyLKCsYBzkbMSQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Salon Dewi Ibu Tisna","Usaha Utama  : Jasa Salon dan Asesoris","Produk Utama : Salon","Kebon Kopi RT/RW  40547 

                                        Kelurahan - Kecamatan - Kabupaten KOTA TANGERANG Provinsi BANTEN 

                                        Telp : - Fax : -","Perorangan","1","Retail","Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Rendah","Rp. 25,00 Juta","Rp. 36,00 Juta","10 %/Tahun","Rp. 5,00 Juta","Rp. 3,00 Juta","3"
"1622323101-5935","https://www.bi.go.id/bisaid","Alfa Laundry","https://www.bi.go.id/bisaid/bisaid/Detail?pm=t+Qzm5BGCc5NqFHFU7z9+Q==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Alfa Laundry","Usaha Utama  : Jasa Laundry","Produk Utama : Laundry Baju, Celana,jas, Sprei.","P. Gak RT/RW  4/4/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SORONG Provinsi PAPUA BARAT 

                                        Telp : - Fax : -","Perorangan","3","Retail","Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Rendah","Rp. 392,00 Juta","Rp. 32,00 Juta","15 %/Tahun","Rp. 0,00 Juta","Rp. 217,00 Juta","6"
"1622322971-5901","https://www.bi.go.id/bisaid","Penjahit Pria Nasrul","https://www.bi.go.id/bisaid/bisaid/Detail?pm=TUpUIPDOtxgF71ieSGSi+Q==&mp=Bjv3m4lcInn46OWc4jy6kQ==","Penjahit Pria Nasrul","Usaha Utama  : Penjahit Pria","Produk Utama : Baju, Celana Pria, Jass","Cipinang Pulo Maja RT/RW  7/11/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA JAKARTA TIMUR Provinsi DKI JAKARTA 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 223,50 Juta","Rp. 172,80 Juta","20 %/Tahun","Rp. 10,00 Juta","Rp. 210,00 Juta","6"
"1622323030-5917","https://www.bi.go.id/bisaid","TAYLOR","https://www.bi.go.id/bisaid/bisaid/Detail?pm=eG6O2gs9fts43SGWztT+8Q==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","TAYLOR","Usaha Utama  : Menjahit Pakaian","Produk Utama : PAKAIAN","BANDA ACEH MEDAN RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN ACEH TIMUR Provinsi ACEH 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Rendah","Rp. 413,00 Juta","Rp. 78,00 Juta","30 %/Tahun","Rp. 10,00 Juta","Rp. 400,00 Juta","5"
"1622323054-5924","https://www.bi.go.id/bisaid","Laundry Gracia","https://www.bi.go.id/bisaid/bisaid/Detail?pm=su8rEiJjtUiMl0l/ExspPw==&mp=Bjv3m4lcInn46OWc4jy6kQ==","Laundry Gracia","Usaha Utama  : Laundry","Produk Utama : -","Milono No. 78 RT/RW  49/- 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","3","Retail","Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Sedang","Rp. 17,35 Juta","Rp. 75,00 Juta","10 %/Tahun","Rp. 9,50 Juta","Rp. 9,00 Juta","5"
"1622322885-5876","https://www.bi.go.id/bisaid","Excellent Maintenance Balikpapan","https://www.bi.go.id/bisaid/bisaid/Detail?pm=wv1+PlYHzkBamGB1mfkFsg==&mp=xI6rAeQkygTAn3Z625IGLg==","Excellent Maintenance Balikpapan","Usaha Utama  : Jasa Service Komputer","Produk Utama : Service Komputer","Mt Haryono Gang Pramuka RT/RW  30/08 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","5","Retail dan Distributor","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %","Sedang","Rp. 13,55 Juta","Rp. 28,80 Juta","- %/Tahun","Rp. 10,00 Juta","Rp. 5,00 Juta","3"
"1622323064-5926","https://www.bi.go.id/bisaid","Penjahit Mandiri Sejahtera","https://www.bi.go.id/bisaid/bisaid/Detail?pm=3GT4CbmZ1CSsiIH454cdHw==&mp=Bjv3m4lcInn46OWc4jy6kQ==","Penjahit Mandiri Sejahtera","Usaha Utama  : Jahit","Produk Utama : -","Mayjen Soetoyo No. 53 RT/RW  49/- 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : 0542 8007572 Fax : -","Perorangan","1","Retail","Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Sedang","Rp. 7,50 Juta","Rp. 28,80 Juta","10 %/Tahun","Rp. 9,00 Juta","Rp. 10,00 Juta","5"
"1622322822-5854","https://www.bi.go.id/bisaid","Rina Fashion","https://www.bi.go.id/bisaid/bisaid/Detail?pm=WFmcwrmToyTKKeBOT3l/cg==&mp=Q47xnX4Fmgxfelhgew2rrQ==","Rina Fashion","Usaha Utama  : Fashion","Produk Utama : Pakaian","Letjend Sutoyo RT/RW  / 

                                        Kelurahan - Kecamatan BALIKPAPAN SELATAN Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","3","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 69,00 Juta","Rp. 25,00 Juta","- %/Tahun","Rp. 10,00 Juta","Rp. 6,00 Juta","5"
"1622322888-5877","https://www.bi.go.id/bisaid","Sol Spatu","https://www.bi.go.id/bisaid/bisaid/Detail?pm=gDb492w+U/CjmBFT2JtSUA==&mp=xI6rAeQkygTAn3Z625IGLg==","Sol Spatu","Usaha Utama  : Sol Sepatu","Produk Utama : Jasa Sol Sepatu","Jend Sudirman RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 1,22 Juta","Rp. 71,76 Juta","- %/Tahun","Rp. 5,00 Juta","Rp. 300,00 Juta","3"
"1622322679-5838","https://www.bi.go.id/bisaid","Penjahit Syaiyah","https://www.bi.go.id/bisaid/bisaid/Detail?pm=bNUNFFsvh4dCJjGEAyFkmA==&mp=xI6rAeQkygTAn3Z625IGLg==","Penjahit Syaiyah","Usaha Utama  : Penjahit","Produk Utama : Jasa Menjahit Baju","Raden Usman RT/RW  04/ 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN TANJUNG JABUNG BARAT Provinsi JAMBI 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   10,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   90,00 %","Sedang","Rp. 200,00 Juta","Rp. 18,00 Juta","- %/Tahun","Rp. 6,00 Juta","Rp. 185,00 Juta","5"
"1622322786-5843","https://www.bi.go.id/bisaid","Toko Plastik","https://www.bi.go.id/bisaid/bisaid/Detail?pm=dMyUzlH3aDUWaxOmlE5d6w==&mp=Q47xnX4Fmgxfelhgew2rrQ==","Toko Plastik","Usaha Utama  : Perdagangan","Produk Utama : Plastik","Propinsi Km 03 RT/RW  01/ 

                                        Kelurahan PENAJAM Kecamatan PENAJAM Kabupaten KABUPATEN PENAJAM PASER UTARA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Memenuhi Order Dari Distributor/Eksportir/Trader   50,00 %","Sedang","Rp. 22,00 Juta","Rp. 15,00 Juta","- %/Tahun","Rp. 10,00 Juta","Rp. 15,00 Juta","3"
