web-scraper-order,web-scraper-start-url,Url,Url-href,Nama,Usaha Utama,Produk Utama,Alamat,Nama Badan Hukum,Jumlah Tenaga Kerja,Sistem Penjualan,Target Pasar Utama (Produk Masal),Target Pasar Utama (Produk Spesifik),Tingkat Pesaing Usaha,Total Aset,Penjualan Rata-Rata per Tahun,Proyeksi Pertumbuhan Penjualan (/tahun),Kebutuhan Pembiayaan Kredit,Nilai Aset yang dapat menjadi jaminan kredit,Jumlah Dokumen Persyaratan Kredit
"1622319206-5343","https://www.bi.go.id/bisaid","Nelayan Geliyudin","https://www.bi.go.id/bisaid/bisaid/Detail?pm=vvWM2D9ZTqgocCietNUfRA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Nelayan Geliyudin","Usaha Utama  : Nelayan","Produk Utama : Ikan Laut","Hili Geho RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NIAS SELATAN Provinsi SUMATERA UTARA 

                                        Telp : 0 Fax : -","Perorangan","1","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Rendah","Rp. 91,00 Juta","Rp. 24,00 Juta","20 %/Tahun","Rp. 2,00 Juta","Rp. 90,00 Juta","4"
"1622318477-5191","https://www.bi.go.id/bisaid","Amplang Blitar","https://www.bi.go.id/bisaid/bisaid/Detail?pm=rjoizvPnwBFrInEOmzGGCg==&mp=xI6rAeQkygTAn3Z625IGLg==","Amplang Blitar","Usaha Utama  : Amplang Blitar","Produk Utama : Amplang","Marsman Iswahyudi No 4 RT/RW  16/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","3","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 71,50 Juta","Rp. 60,00 Juta","10 %/Tahun","Rp. 10,00 Juta","Rp. 200,00 Juta","3"
"1622318465-5190","https://www.bi.go.id/bisaid","Ikan Lele","https://www.bi.go.id/bisaid/bisaid/Detail?pm=X7co7tw962rX09FYTGFZww==&mp=xI6rAeQkygTAn3Z625IGLg==","Ikan Lele","Usaha Utama  : Ikan Lele","Produk Utama : Ikan Lele","Senaken RT/RW  11/ 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PASER Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","3","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 372,50 Juta","Rp. 70,00 Juta","- %/Tahun","Rp. 10,00 Juta","Rp. 350,00 Juta","3"
"1622319122-5321","https://www.bi.go.id/bisaid","Petani Padi Waspada","https://www.bi.go.id/bisaid/bisaid/Detail?pm=ATWLW9gg7I2YZN79a2SyuA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Petani Padi Waspada","Usaha Utama  : Petani Padi","Produk Utama : Padi","Hili Geho RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NIAS SELATAN Provinsi SUMATERA UTARA 

                                        Telp : 0 Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 201,00 Juta","Rp. 36,00 Juta","20 %/Tahun","Rp. 10,00 Juta","Rp. 100,00 Juta","3"
"1622319085-5309","https://www.bi.go.id/bisaid","Petani Padi Sadariang","https://www.bi.go.id/bisaid/bisaid/Detail?pm=yUIKCvCgI6b8JJRvbjxA7g==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Petani Padi Sadariang","Usaha Utama  : Petani Padi","Produk Utama : Padi","Hili Geho RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NIAS SELATAN Provinsi SUMATERA UTARA 

                                        Telp : 0 Fax : -","Perorangan","2","Distributor","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Sedang","Rp. 201,00 Juta","Rp. 15,00 Juta","20 %/Tahun","Rp. 8,00 Juta","Rp. 200,00 Juta","4"
"1622318221-5166","https://www.bi.go.id/bisaid","Budidaya Ikan","https://www.bi.go.id/bisaid/bisaid/Detail?pm=IAwbU7dvnhY1J2/teMxdbg==&mp=Q47xnX4Fmgxfelhgew2rrQ==","Budidaya Ikan","Usaha Utama  : Budidaya Ikan","Produk Utama : Ikan Mas, Nila, Dan Patin","Kp. Sampih  RT/RW  1/1/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PURWAKARTA Provinsi JAWA BARAT 

                                        Telp : - Fax : -","Perorangan","1","Retail dan Distributor","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 237,00 Juta","Rp. 384,00 Juta","- %/Tahun","Rp. 0,00 Juta","Rp. 216,00 Juta","1"
"1622319049-5298","https://www.bi.go.id/bisaid","Petani Karet Daligolo","https://www.bi.go.id/bisaid/bisaid/Detail?pm=vOVfMLXjTjcbmh3ffPBFhw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Petani Karet Daligolo","Usaha Utama  : Petani Karet","Produk Utama : Karet","Hili Geho RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NIAS SELATAN Provinsi SUMATERA UTARA 

                                        Telp : 0 Fax : -","Perorangan","1","Distributor","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Rendah","Rp. 89,00 Juta","Rp. 44,00 Juta","20 %/Tahun","Rp. 10,00 Juta","Rp. 26,00 Juta","4"
"1622318913-5259","https://www.bi.go.id/bisaid","Syafruddin","https://www.bi.go.id/bisaid/bisaid/Detail?pm=njS+IZ6rQKHrnpgIW+Kikg==&mp=Bjv3m4lcInn46OWc4jy6kQ==","Syafruddin","Usaha Utama  : Kebun Sawit","Produk Utama : SAWIT","Ujong Padang RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NAGAN RAYA Provinsi ACEH 

                                        Telp : - Fax : -","Perorangan","3","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Sedang","Rp. 75,00 Juta","Rp. 26,00 Juta","10 %/Tahun","Rp. 10,00 Juta","Rp. 90,00 Juta","4"
"1622319004-5284","https://www.bi.go.id/bisaid","Ternak Itik","https://www.bi.go.id/bisaid/bisaid/Detail?pm=W6YiTo9NvEwjt8FAbcRDtA==&mp=2BbfzMJpZb2nANZ3GT30ng==","Ternak Itik","Usaha Utama  : Ternak Itik","Produk Utama : Itik","Koto Nan Tuo Barulak RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN TANAH DATAR Provinsi SUMATERA BARAT 

                                        Telp : - Fax : -","Perorangan","4","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   90,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   10,00 %","Rendah","Rp. 99,00 Juta","Rp. 86,00 Juta","20 %/Tahun","Rp. 2,00 Juta","Rp. 93,00 Juta","6"
"1622319088-5310","https://www.bi.go.id/bisaid","Petani Padi Sudi Hati","https://www.bi.go.id/bisaid/bisaid/Detail?pm=g3G9x84+GBPDUOPHriZ6eA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Petani Padi Sudi Hati","Usaha Utama  : Petani Padi","Produk Utama : Padi","Hili Geho RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NIAS SELATAN Provinsi SUMATERA UTARA 

                                        Telp : 0 Fax : -","Perorangan","2","Distributor","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Sedang","Rp. 60,00 Juta","Rp. 20,00 Juta","20 %/Tahun","Rp. 8,00 Juta","Rp. 58,00 Juta","4"
"1622319063-5302","https://www.bi.go.id/bisaid","Petani Karet Risima Bali","https://www.bi.go.id/bisaid/bisaid/Detail?pm=sUXZJvBOWnAVOXRVOIrknA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Petani Karet Risima Bali","Usaha Utama  : Petani Karet","Produk Utama : Karet","Ora Hili Fao RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NIAS SELATAN Provinsi SUMATERA UTARA 

                                        Telp : 0 Fax : -","Perorangan","1","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 52,00 Juta","Rp. 19,00 Juta","20 %/Tahun","Rp. 5,00 Juta","Rp. 25,00 Juta","1"
"1622318550-5196","https://www.bi.go.id/bisaid","Barokah Jaya","https://www.bi.go.id/bisaid/bisaid/Detail?pm=AmEx0CB0hY+Uy5isFYbSWA==&mp=xI6rAeQkygTAn3Z625IGLg==","Barokah Jaya","Usaha Utama  : Pengecer Kayu","Produk Utama : Kayu","Jl Letjend S Parman No 03 RT/RW  20/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 285,00 Juta","Rp. 30,00 Juta","- %/Tahun","Rp. 4,00 Juta","Rp. 175,00 Juta","3"
"1622319288-5367","https://www.bi.go.id/bisaid","Zulkifli","https://www.bi.go.id/bisaid/bisaid/Detail?pm=RlR/Krifi75XoGo535yyMA==&mp=Bjv3m4lcInn46OWc4jy6kQ==","Zulkifli","Usaha Utama  : Pertanian Sayuran","Produk Utama : Kangkung","Rukoh, Lr.Lam Ara 2 RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BANDA ACEH Provinsi ACEH 

                                        Telp : - Fax : -","Perorangan","3","Retail dan Distributor","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Sedang","Rp. 5,00 Juta","Rp. 1,00 Juta","5 %/Tahun","Rp. 10,00 Juta","Rp. 75,00 Juta","5"
"1622318816-5231","https://www.bi.go.id/bisaid","Wahyu Jamur","https://www.bi.go.id/bisaid/bisaid/Detail?pm=DrepRHj0A58XglmL5scbrg==&mp=Bjv3m4lcInn46OWc4jy6kQ==","Wahyu Jamur","Usaha Utama  : Budidaya Jamur Merang","Produk Utama : Bibit Jamur Merang","Barengan RT/RW  7/2/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BOYOLALI Provinsi JAWA TENGAH 

                                        Telp : 85740787201 Fax : -","Perorangan","1","Retail dan Distributor","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   30,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   70,00 %","Sedang","Rp. 16.250.000,00 Juta","Rp. 33,60 Juta","50 %/Tahun","Rp. 0,00 Juta","Rp. 110,00 Juta","7"
"1622319053-5299","https://www.bi.go.id/bisaid","Petani Padi Sarumaha","https://www.bi.go.id/bisaid/bisaid/Detail?pm=+bFvf0HzsAWkh262rkGibg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Petani Padi Sarumaha","Usaha Utama  : Petani Padi","Produk Utama : Padi","Hili Geho RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NIAS SELATAN Provinsi SUMATERA UTARA 

                                        Telp : 0 Fax : -","Perorangan","1","Distributor","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Rendah","Rp. 35,00 Juta","Rp. 54,00 Juta","20 %/Tahun","Rp. 2,00 Juta","Rp. 0,00 Juta","2"
"1622318596-5198","https://www.bi.go.id/bisaid","Pengepul Ikan","https://www.bi.go.id/bisaid/bisaid/Detail?pm=NyjHUfLosfE2B2mpuiXOTA==&mp=xI6rAeQkygTAn3Z625IGLg==","Pengepul Ikan","Usaha Utama  : Pemborong Ikan","Produk Utama : Ikan","Imus Payau RT/RW  10/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Tinggi","Rp. 17,05 Juta","Rp. 15,00 Juta","- %/Tahun","Rp. 10,00 Juta","Rp. 107,00 Juta","4"
"1622319013-5287","https://www.bi.go.id/bisaid","Juri Harsono","https://www.bi.go.id/bisaid/bisaid/Detail?pm=IuIxLSDbVgssd+jafBN6Fw==&mp=2BbfzMJpZb2nANZ3GT30ng==","Juri Harsono","Usaha Utama  : Pakan Ternak","Produk Utama : Pakan Ternak Sapi","Jl. Padangan RT/RW  40603 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN KEDIRI Provinsi JAWA TIMUR 

                                        Telp : - Fax : -","Perorangan","5","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Rendah","Rp. 135,70 Juta","Rp. 456,00 Juta","10 %/Tahun","Rp. 10,00 Juta","Rp. 0,00 Juta","-"
"1622319148-5329","https://www.bi.go.id/bisaid","Usaha Ayam Potong Hasanago","https://www.bi.go.id/bisaid/bisaid/Detail?pm=TAy0GdHY6Y9B5qqhzvj4tQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Usaha Ayam Potong Hasanago","Usaha Utama  : Usaha Ayam Potong","Produk Utama : Daging Ayam","Hili Geho RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NIAS SELATAN Provinsi SUMATERA UTARA 

                                        Telp : 0 Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Sedang","Rp. 112,00 Juta","Rp. 50,00 Juta","20 %/Tahun","Rp. 10,00 Juta","Rp. 123,00 Juta","4"
"1622318142-5141","https://www.bi.go.id/bisaid","Petani Padi","https://www.bi.go.id/bisaid/bisaid/Detail?pm=nfW29lHUm+FcxRtIESDWBQ==&mp=5JdvraNzQnzSzI+hC9alEQ==","Petani Padi","Usaha Utama  : Petani Padi","Produk Utama : Beras","Sidey Baru RT/RW  / 

                                        Kelurahan SIDEY BARU Kecamatan SIDEY Kabupaten KABUPATEN MANOKWARI Provinsi PAPUA BARAT 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 54,72 Juta","Rp. 27,00 Juta","- %/Tahun","Rp. 0,00 Juta","Rp. 107,00 Juta","5"
"1622318898-5254","https://www.bi.go.id/bisaid","PERTANIAN PADI/SAYUR MAYUR","https://www.bi.go.id/bisaid/bisaid/Detail?pm=XcEqGYSsNwnjoUaXJhGT3Q==&mp=Bjv3m4lcInn46OWc4jy6kQ==","PERTANIAN PADI/SAYUR MAYUR","Usaha Utama  : Tani","Produk Utama : Padi","Salam Sukamanah Saniniten RT/RW  2/1/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PANDEGLANG Provinsi BANTEN 

                                        Telp : - Fax : -","Perorangan","10","Retail dan Distributor","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Rendah","Rp. 45,00 Juta","Rp. 72,00 Juta","20 %/Tahun","Rp. 10,00 Juta","Rp. 24,00 Juta","5"
"1622319145-5328","https://www.bi.go.id/bisaid","Petani Padi & Peternak Babi","https://www.bi.go.id/bisaid/bisaid/Detail?pm=03qL+zcAgb0ndrWxV91oQA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Petani Padi & Peternak Babi","Usaha Utama  : Petani Padi","Produk Utama : Padi","Hili Geho RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NIAS SELATAN Provinsi SUMATERA UTARA 

                                        Telp : 0 Fax : -","Perorangan","15","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 156,00 Juta","Rp. 75,00 Juta","20 %/Tahun","Rp. 6,00 Juta","Rp. 158,00 Juta","5"
"1622318805-5228","https://www.bi.go.id/bisaid","KEBUN JERUK","https://www.bi.go.id/bisaid/bisaid/Detail?pm=AfNYg7CTVkdz/tDvdK0BbQ==&mp=fOhzApotY5QnAtxxXvjAfA==","KEBUN JERUK","Usaha Utama  : TANI JERUK","Produk Utama : -","JALAN TAKENGON-BIREUEN RT/RW  00/00 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN ACEH TENGAH Provinsi ACEH 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Rendah","Rp. 78.200.000,00 Juta","Rp. 18.000,00 Juta","100 %/Tahun","Rp. 0,00 Juta","Rp. 78,00 Juta","0"
"1622319294-5369","https://www.bi.go.id/bisaid","Yusdar Hamid","https://www.bi.go.id/bisaid/bisaid/Detail?pm=2d8OKMngKcxnUGVhjGJqFg==&mp=Bjv3m4lcInn46OWc4jy6kQ==","Yusdar Hamid","Usaha Utama  : Soevenir","Produk Utama : Hiasan Dinding","T. Lamgugob RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BANDA ACEH Provinsi ACEH 

                                        Telp : - Fax : -","Perorangan","3","Distributor","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Sedang","Rp. 10,00 Juta","Rp. 189,00 Juta","10 %/Tahun","Rp. 10,00 Juta","Rp. 5,00 Juta","4"
"1622319016-5288","https://www.bi.go.id/bisaid","Yulita Surati","https://www.bi.go.id/bisaid/bisaid/Detail?pm=y0akt9aCRnBmq8kkdJfzsw==&mp=2BbfzMJpZb2nANZ3GT30ng==","Yulita Surati","Usaha Utama  : Sambal Pecel","Produk Utama : Sambal Pecel","Jl. Candi RT/RW  40666 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN KEDIRI Provinsi JAWA TIMUR 

                                        Telp : 85235871513 Fax : -","Perorangan","5","-","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Sedang","Rp. 93,00 Juta","Rp. 210,00 Juta","25 %/Tahun","Rp. 10,00 Juta","Rp. 0,00 Juta","1"
"1622318848-5241","https://www.bi.go.id/bisaid","GULA MERAH","https://www.bi.go.id/bisaid/bisaid/Detail?pm=n7PP4sYAFbAd/5u2e/WuuQ==&mp=fOhzApotY5QnAtxxXvjAfA==","GULA MERAH","Usaha Utama  : KEBUN TEBU","Produk Utama : GULA MERAH","KUTE GELIME RT/RW  00/00 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN ACEH TENGAH Provinsi ACEH 

                                        Telp : - Fax : -","Perorangan","5","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tinggi","Rp. 23.000.000,00 Juta","Rp. 420.000.000,00 Juta","100 %/Tahun","Rp. 6,00 Juta","Rp. 106,00 Juta","8"
"1622318925-5262","https://www.bi.go.id/bisaid","JONI AFRIZAL","https://www.bi.go.id/bisaid/bisaid/Detail?pm=lv91cYcQxWy15TOGggJjyw==&mp=Bjv3m4lcInn46OWc4jy6kQ==","JONI AFRIZAL","Usaha Utama  : KERAMBA","Produk Utama : IKAN NILA","KUALA TUHA - LAMNIE RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NAGAN RAYA Provinsi ACEH 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Sedang","Rp. 10,00 Juta","Rp. 120,00 Juta","40 %/Tahun","Rp. 5,00 Juta","Rp. 50,00 Juta","4"
"1622318136-5139","https://www.bi.go.id/bisaid","Petani Sayur","https://www.bi.go.id/bisaid/bisaid/Detail?pm=0pWUBVTwHGxUWmXXkN6dVQ==&mp=5JdvraNzQnzSzI+hC9alEQ==","Petani Sayur","Usaha Utama  : Sayur","Produk Utama : Sawi, Terong, Buncis, Bayam","Sidey Baru RT/RW  / 

                                        Kelurahan SIDEY BARU Kecamatan SIDEY Kabupaten KABUPATEN MANOKWARI Provinsi PAPUA BARAT 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Rendah","Rp. 5,20 Juta","Rp. 9,60 Juta","- %/Tahun","Rp. 6,00 Juta","Rp. 5,00 Juta","3"
"1622319251-5356","https://www.bi.go.id/bisaid","Sri Unggul Barokah","https://www.bi.go.id/bisaid/bisaid/Detail?pm=XPoSWbJieGDMb32rGws4kw==&mp=fOhzApotY5QnAtxxXvjAfA==","Sri Unggul Barokah","Usaha Utama  : Pertanian Sawah","Produk Utama : Padi","Margomulyo RT/RW  2/3/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN CILACAP Provinsi JAWA TENGAH 

                                        Telp : 81391297072 Fax : -","Perorangan","5","Retail","Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tinggi","Rp. 64,00 Juta","Rp. 27,00 Juta","10 %/Tahun","Rp. 10,00 Juta","Rp. 45,00 Juta","3"
"1622318184-5155","https://www.bi.go.id/bisaid","Kebun Lada Rosmina","https://www.bi.go.id/bisaid/bisaid/Detail?pm=6wPPhUi3AXTeMrZxwR70nQ==&mp=5JdvraNzQnzSzI+hC9alEQ==","Kebun Lada Rosmina","Usaha Utama  : Pertanian","Produk Utama : Lada","Aik Rutan RT/RW  8/4/2020 

                                        Kelurahan DENDANG Kecamatan DENDANG Kabupaten KABUPATEN BELITUNG TIMUR Provinsi KEPULAUAN BANGKA BELITUNG 

                                        Telp : - Fax : -","Perorangan","3","Retail","Tidak Ada   0,00 %","Memenuhi Order Dari Distributor/Eksportir/Trader   100,00 %","Tinggi","Rp. 65,00 Juta","Rp. 49,20 Juta","- %/Tahun","Rp. 9,00 Juta","Rp. 85,00 Juta","4"
"1622318314-5179","https://www.bi.go.id/bisaid","Pulanglah Uda","https://www.bi.go.id/bisaid/bisaid/Detail?pm=y8mPTr1nKoFBhoDoCwoC/g==&mp=2BbfzMJpZb2nANZ3GT30ng==","Pulanglah Uda","Usaha Utama  : Ternak Sapi","Produk Utama : Ternak Sapi","Jl. Lumbung Bapareng\ RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN TANAH DATAR Provinsi SUMATERA BARAT 

                                        Telp : - Fax : -","Perorangan","3","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %","Rendah","Rp. 1.070,00 Juta","Rp. 4.640,00 Juta","30 %/Tahun","Rp. 3,00 Juta","Rp. 720,00 Juta","4"
"1622318194-5158","https://www.bi.go.id/bisaid","Watawa Sau Bil Haq","https://www.bi.go.id/bisaid/bisaid/Detail?pm=KjjwUIxRjM6N3WA9FOGgpQ==&mp=5JdvraNzQnzSzI+hC9alEQ==","Watawa Sau Bil Haq","Usaha Utama  : Nelayan Udang Mantis","Produk Utama : Udang Mantis","Sdn No. 14 RT/RW  04/ 

                                        Kelurahan KAMPUNG NELAYAN Kecamatan TUNGKAL ILIR Kabupaten KABUPATEN TANJUNG JABUNG BARAT Provinsi JAMBI 

                                        Telp : - Fax : -","Perorangan","20","Distributor","Tidak Ada   0,00 %","Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   100,00 %","Rendah","Rp. 456,80 Juta","Rp. 96,00 Juta","- %/Tahun","Rp. 0,00 Juta","Rp. 449,00 Juta","8"
"1622318996-5282","https://www.bi.go.id/bisaid","PENGUSAHA BUNGA","https://www.bi.go.id/bisaid/bisaid/Detail?pm=vPjtjkJ0I+nHQuHsLiuMWg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","PENGUSAHA BUNGA","Usaha Utama  : FLOWER","Produk Utama : -","BANDA ACEH MEDAN RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN ACEH TAMIANG Provinsi ACEH 

                                        Telp : 85262470837 Fax : -","Usaha Dagang (UD)","3","Retail","Tidak Ada   0,00 %","Tidak Ada   100,00 %","Rendah","Rp. 110,00 Juta","Rp. 280,00 Juta","10 %/Tahun","Rp. 0,00 Juta","Rp. 0,00 Juta","3"
"1622318934-5265","https://www.bi.go.id/bisaid","BAYU SEPAKAT","https://www.bi.go.id/bisaid/bisaid/Detail?pm=/IRDLK1wIQE4fzSuntP2VA==&mp=Bjv3m4lcInn46OWc4jy6kQ==","BAYU SEPAKAT","Usaha Utama  : PENANGKAR BIBIT KARET","Produk Utama : BIBIT KARET","MEUNASAH KRUENG RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NAGAN RAYA Provinsi ACEH 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Rendah","Rp. 34,00 Juta","Rp. 13,00 Juta","20 %/Tahun","Rp. 6,00 Juta","Rp. 15,00 Juta","6"
"1622318167-5149","https://www.bi.go.id/bisaid","Pertanian Radi","https://www.bi.go.id/bisaid/bisaid/Detail?pm=0+0BLqwHyuE7m9swUQxaaw==&mp=tFF9KAXBbci/UefzhiAg3g==","Pertanian Radi","Usaha Utama  : Pertanian","Produk Utama : Jagung","Rajawali RT/RW  6/3/2020 

                                        Kelurahan - Kecamatan AIMAS Kabupaten KABUPATEN SORONG Provinsi PAPUA BARAT 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 26,20 Juta","Rp. 18,20 Juta","- %/Tahun","Rp. 9,50 Juta","Rp. 2.010,00 Juta","6"
