URL,Nama,Kategori,Usaha Utama,Produk Utama,Alamat,Nama Badan Hukum,Jumlah Tenaga Kerja,Sistem Penjualan,Target Pasar Utama (Produk Masal),Target Pasar Utama (Produk Spesifik),Tingkat Pesaing Usaha,Total Aset (Juta),Penjualan Rata-Rata (Juta/Tahun),Proyeksi Pertumbuhan Penjualan (%/Tahun),Kebutuhan Pembiayaan Kredit (Juta),Nilai Aset Jaminan Kredit (Juta),Jumlah Dokumen Persyaratan Kredit
https://www.bi.go.id/bisaid/bisaid/Detail?pm=vPjtjkJ0I+nHQuHsLiuMWg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,PENGUSAHA BUNGA,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : FLOWER,Produk Utama : -,"BANDA ACEH MEDAN RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN ACEH TAMIANG Provinsi ACEH 

                                        Telp : 85262470837 Fax : -",Usaha Dagang (UD),3.0,Retail,"Tidak Ada   0,00 %","Tidak Ada   100,00 %",Rendah,"Rp. 110,00 Juta","Rp. 280,00 Juta",10 %/Tahun,"Rp. 0,00 Juta","Rp. 0,00 Juta",3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=/IRDLK1wIQE4fzSuntP2VA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,BAYU SEPAKAT,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : PENANGKAR BIBIT KARET,Produk Utama : BIBIT KARET,"MEUNASAH KRUENG RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NAGAN RAYA Provinsi ACEH 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",Rendah,"Rp. 34,00 Juta","Rp. 13,00 Juta",20 %/Tahun,"Rp. 6,00 Juta","Rp. 15,00 Juta",6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=0+0BLqwHyuE7m9swUQxaaw==&mp=tFF9KAXBbci/UefzhiAg3g==,Pertanian Radi,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Pertanian,Produk Utama : Jagung,"Rajawali RT/RW  6/3/2020 

                                        Kelurahan - Kecamatan AIMAS Kabupaten KABUPATEN SORONG Provinsi PAPUA BARAT 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 26,20 Juta","Rp. 18,20 Juta",- %/Tahun,"Rp. 9,50 Juta","Rp. 2.010,00 Juta",6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=6ldbTGfryIWFhENNWn4WXg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Petani Padi Saota,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Petani Padi,Produk Utama : Padi,"Hili Geho RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NIAS SELATAN Provinsi SUMATERA UTARA 

                                        Telp : 0 Fax : -",Perorangan,2.0,Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 203,00 Juta","Rp. 108,00 Juta",20 %/Tahun,"Rp. 6,00 Juta","Rp. 200,00 Juta",3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=typ0xkHp9xqZ3O3gMwR82A==&mp=Bjv3m4lcInn46OWc4jy6kQ==,M.Daud,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Budidaya Lembu,Produk Utama : Lembu,"Blang Kayee Adang RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BANDA ACEH Provinsi ACEH 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Rendah,"Rp. 23,00 Juta","Rp. 340,00 Juta",30 %/Tahun,"Rp. 5,00 Juta","Rp. 10,00 Juta",4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=8vWGAL6cpVNNZMbTZXwVuQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Usaha Peternakan Sapi Perah Bp. Sartono,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Ternak Sapi Perah,Produk Utama : Susu,"Dk. Rejosari RT/RW  9/4/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BOYOLALI Provinsi JAWA TENGAH 

                                        Telp : - Fax : -",Perorangan,1.0,Retail dan Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 229.500.000,00 Juta","Rp. 39,36 Juta",5 %/Tahun,"Rp. 5,00 Juta","Rp. 200,00 Juta",4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=Fb1kcpBcYXT6rKYviqEuCA==&mp=5JdvraNzQnzSzI+hC9alEQ==,Ubi Daun Samsinar,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Singkong Daun,Produk Utama : Daun Singkong,"Sultan Toha RT/RW  11/2/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BUNGO Provinsi JAMBI 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 537,00 Juta","Rp. 75,00 Juta",- %/Tahun,"Rp. 9,00 Juta","Rp. 515,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=aLNK2BimaG5gM+gCWWXS8w==&mp=xI6rAeQkygTAn3Z625IGLg==,Sawit Rita,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Sawit,Produk Utama : Sawit,"Bere Bere RT/RW  10/12/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PENAJAM PASER UTARA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,2.0,Distributor,"Memenuhi Order Dari Distributor/Eksportir/Trader   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 171,50 Juta","Rp. 10,00 Juta",- %/Tahun,"Rp. 10,00 Juta","Rp. 162,00 Juta",4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=iLyMasDsJrLvEMWchQC9AA==&mp=xI6rAeQkygTAn3Z625IGLg==,Perkebunan Timun,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Perkebunan Timun,Produk Utama : Buah Timun,"Mulawarman RT/RW  02/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,3.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 36,00 Juta","Rp. 9,00 Juta",- %/Tahun,"Rp. 5,00 Juta","Rp. 5,00 Juta",3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=tOCr2VXlDABcYyZTmpgTcA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Bibit Ikan,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Bibit Lele,Produk Utama : Bibit Lele,"Sukawangi RT/RW  1/1/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PRINGSEWU Provinsi LAMPUNG 

                                        Telp : 85369425146 Fax : -",Perorangan,1.0,Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 99,00 Juta","Rp. 43,20 Juta",15 %/Tahun,"Rp. 5,00 Juta","Rp. 50,00 Juta",2
https://www.bi.go.id/bisaid/bisaid/Detail?pm=5NtSHUCprlGhbzN6b3Mh/g==&mp=xI6rAeQkygTAn3Z625IGLg==,Petani Bayam,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Pertanian Bayam,Produk Utama : Bayam,"Gang Joyoboyo No 49 RT/RW  15/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,3.0,Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 28,50 Juta","Rp. 60,00 Juta",- %/Tahun,"Rp. 5,00 Juta","Rp. 17,00 Juta",3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=HSmDhrSmC4u2ctpJikOWMA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Nelayan Tasuri,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Nelayan,Produk Utama : Ikan Segar,"Hili Geho RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NIAS SELATAN Provinsi SUMATERA UTARA 

                                        Telp : 0 Fax : -",Perorangan,2.0,Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 47,00 Juta","Rp. 48,00 Juta",20 %/Tahun,"Rp. 10,00 Juta","Rp. 45,00 Juta",4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=et9GF+6wo84uUcL45NrXdw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,PAMBOT TWO BROTHERS,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : NELAYAN,Produk Utama : IKAN SEGAR,"KUSU LOFRA RT/RW  00/00 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN HALMAHERA UTARA Provinsi MALUKU UTARA 

                                        Telp : TIDAK ADA Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 34,00 Juta","Rp. 124,00 Juta",10 %/Tahun,"Rp. 5,00 Juta","Rp. 33,00 Juta",6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=w+TTKcEqnkNI9YbhGbMmvQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Kios Peracangan,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Pupuk,Produk Utama : Pupuk Urea Dan Ponstan Dll,"Dusun Krajan Ds. Taman Suruh RT/RW  1/1/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANYUWANGI Provinsi JAWA TIMUR 

                                        Telp : . Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 361,00 Juta","Rp. 325,00 Juta",25 %/Tahun,"Rp. 6,00 Juta","Rp. 0,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=eYQ8Srg0rcxQxJIxUv6THQ==&mp=5JdvraNzQnzSzI+hC9alEQ==,Kacang Panjang Dan Cabe Rawit Marfuah,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Pertanian,Produk Utama : Kacang Panjang Dan Cabe Rawit,"Sungai Udo RT/RW  22/01 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BUNGO Provinsi JAMBI 

                                        Telp : 82317776408 Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 336,00 Juta","Rp. 78,00 Juta",- %/Tahun,"Rp. 9,00 Juta","Rp. 15,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=zLHpXt5tq1BRf1KUdUZ5GA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,YUSDI,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : KERAMBA,Produk Utama : IKAN NILA,"KUALA TUHA - LAMI RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NAGAN RAYA Provinsi ACEH 

                                        Telp : - Fax : -",Perorangan,1.0,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",Sedang,"Rp. 9,00 Juta","Rp. 144,00 Juta",80 %/Tahun,"Rp. 5,00 Juta","Rp. 150,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=CR+mg4iBsFxspyhX326jNw==&mp=2BbfzMJpZb2nANZ3GT30ng==,Pabrik Penggilingan Padi,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Usaha Penggilingan Padi,Produk Utama : Padi,"Jl Lintas Sumatera Km 45 RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN OGAN KOMERING ULU Provinsi SUMATERA SELATAN 

                                        Telp : - Fax : -",Koperasi,4.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   40,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   60,00 %",Rendah,"Rp. 575,00 Juta","Rp. 120,00 Juta",15 %/Tahun,"Rp. 7,50 Juta","Rp. 150,00 Juta",4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=NlDG+tr8uWSJBncTyO62YA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,TOKO SRI WIJAYA,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Beras Dan Sayuran,Produk Utama : Beras Dan Sayuran,"Panggung Rawi RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KOTA CILEGON Provinsi JAWA TIMUR 

                                        Telp : - Fax : -",Perorangan,3.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",Sedang,"Rp. 89,00 Juta","Rp. 600,00 Juta",10 %/Tahun,"Rp. 10,00 Juta","Rp. 24,00 Juta",4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=5vcpeT+gRRglVRffyJ+79Q==&mp=Bjv3m4lcInn46OWc4jy6kQ==,John Ripuasaa,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Pedagang,Produk Utama : Ikan,"Jl. Pantai Mardika RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KOTA AMBON Provinsi MALUKU 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 10,00 Juta","Rp. 133,75 Juta",20 %/Tahun,"Rp. 10,00 Juta","Rp. 0,00 Juta",4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=129ay9DMS1ouNhuJJaxjoQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Kelompok Ternak Kambing Jawa Randi,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Kambing,Produk Utama : -,"N/A RT/RW  4/6/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANJARNEGARA Provinsi JAWA BARAT 

                                        Telp : 85227745583 Fax : -",Perorangan,20.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 43,00 Juta","Rp. 24,00 Juta",10 %/Tahun,"Rp. 5,00 Juta","Rp. 100,00 Juta",3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=TLPWuHoe9xCV8U+YoHdinA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Petani Karet Serlin,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Petani Karet,Produk Utama : Karet,"Ora Hili Fao RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NIAS SELATAN Provinsi SUMATERA UTARA 

                                        Telp : 0 Fax : -",Perorangan,2.0,Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 101,00 Juta","Rp. 15,00 Juta",20 %/Tahun,"Rp. 2,00 Juta","Rp. 100,00 Juta",3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=ymD5aID18urzpjpq0g18cQ==&mp=5JdvraNzQnzSzI+hC9alEQ==,Pedagang Ikan Keliling,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Pedagang Ikan,Produk Utama : Ikan Campur,"Bandung RT/RW  004/ 

                                        Kelurahan PADARNI Kecamatan MANOKWARI BARAT Kabupaten KABUPATEN MANOKWARI Provinsi PAPUA BARAT 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 22,45 Juta","Rp. 59,31 Juta",- %/Tahun,"Rp. 6,55 Juta","Rp. 100,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=pVxWoyzw1K962uuroCrTZQ==&mp=xI6rAeQkygTAn3Z625IGLg==,Valentinus Bineka,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Peternakan Ayam,Produk Utama : Telur Ras,"Cemara RT/RW  18/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,10.0,Distributor,"Memenuhi Order Dari Distributor/Eksportir/Trader   50,00 %","Memenuhi Order Dari Distributor/Eksportir/Trader   50,00 %",Tinggi,"Rp. 68,70 Juta","Rp. 21,00 Juta",- %/Tahun,"Rp. 5,00 Juta","Rp. 43,00 Juta",4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=a9BPDMEcUrKp2bO0EwCmHg==&mp=Bjv3m4lcInn46OWc4jy6kQ==,UNTUNG,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : PERKEBUNAN,Produk Utama : SAWIT,"UJONG PADANG RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NAGAN RAYA Provinsi ACEH 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",Rendah,"Rp. 82,00 Juta","Rp. 7,00 Juta",5 %/Tahun,"Rp. 5,00 Juta","Rp. 28,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=St5LoWuewn7ZOJPH+gcGPw==&mp=fOhzApotY5QnAtxxXvjAfA==,PETERNAK SAPI,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : TERNAK SAPI,Produk Utama : SAPI,"BUKIT IWIH RT/RW  00/00 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN ACEH TENGAH Provinsi ACEH 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Rendah,"Rp. 240.000,00 Juta","Rp. 180.000,00 Juta",0 %/Tahun,"Rp. 0,00 Juta","Rp. 240,00 Juta",3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=5by1kHiSH0X2fBcT64tIiw==&mp=2BbfzMJpZb2nANZ3GT30ng==,Indana Mardatilla,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Pembibitan Anggrek,Produk Utama : Bunga Pohon,"Jl. Seruni RT/RW  40590 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN KEDIRI Provinsi JAWA TIMUR 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",Sedang,"Rp. 44,55 Juta","Rp. 240,00 Juta",20 %/Tahun,"Rp. 10,00 Juta","Rp. 0,00 Juta",1
https://www.bi.go.id/bisaid/bisaid/Detail?pm=NRvZbD8ATqKaSd+SEdJPIA==&mp=fOhzApotY5QnAtxxXvjAfA==,Ternak Ikan Lele M.Yusuf,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Ternak Ikan Lele,Produk Utama : Ikan Lele,"Jati Mulyo RT/RW  29/10 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN LAMPUNG SELATAN Provinsi LAMPUNG 

                                        Telp : 81273541020 Fax : -",Perorangan,4.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   80,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   20,00 %",Sedang,"Rp. 36,00 Juta","Rp. 38,00 Juta",10 %/Tahun,"Rp. 8,00 Juta","Rp. 80,00 Juta",6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=a3xv7Um/6aHaKkRSyA981w==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Lili,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Perikanan,Produk Utama : -,"Karang Anyar RT/RW  12/6/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN CIAMIS Provinsi JAWA BARAT 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   90,00 %","Tidak Ada   10,00 %",Rendah,"Rp. 29,00 Juta","Rp. 19,00 Juta",20 %/Tahun,"Rp. 5,00 Juta","Rp. 26,00 Juta",6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=iWz8imGBw81btBKhrH31aQ==&mp=2BbfzMJpZb2nANZ3GT30ng==,Nur Rokim,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Krecek Krupuk,Produk Utama : Krecek Krupuk,"Jl. Desa Becek RT/RW  40578 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN KEDIRI Provinsi JAWA TIMUR 

                                        Telp : 354770415 Fax : -",Perorangan,12.0,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",Sedang,"Rp. 275,28 Juta","Rp. 102,40 Juta",10 %/Tahun,"Rp. 10,00 Juta","Rp. 130,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=dnU+CioiMW3kIkSS6KyFig==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Petani Karet Bajisakhi,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Petani Karet,Produk Utama : Karet,"Ora Hili Fao RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NIAS SELATAN Provinsi SUMATERA UTARA 

                                        Telp : 0 Fax : -",Perorangan,4.0,Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 105,00 Juta","Rp. 18,00 Juta",20 %/Tahun,"Rp. 5,00 Juta","Rp. 25,00 Juta",2
https://www.bi.go.id/bisaid/bisaid/Detail?pm=tIJPTTn+2HuoPJ/s/ATmcA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Petani Padi Hidayat,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Petani Padi,Produk Utama : Padi,"Hili Geho RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NIAS SELATAN Provinsi SUMATERA UTARA 

                                        Telp : 0 Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 552,00 Juta","Rp. 45,00 Juta",20 %/Tahun,"Rp. 0,00 Juta","Rp. 400,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=UZjf+3Nc5mJ3iiC6okNRnQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Kebun Pepaya Slamet Riyanto,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Pepaya,Produk Utama : Pepaya,"Desa Banteran RT/RW  2/4/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANYUMAS Provinsi JAWA TENGAH 

                                        Telp : 85878383391 Fax : -",Perorangan,5.0,Distributor,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Rendah,"Rp. 19,00 Juta","Rp. 314,00 Juta",10 %/Tahun,"Rp. 10,00 Juta","Rp. 15,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=Zd6YtqRZfwUf3JjdfM4IVQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,SAIMAN,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : PETERNAKAN,Produk Utama : AYAM DAN BEBEK,"UJONG PADANG RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NAGAN RAYA Provinsi ACEH 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",Rendah,"Rp. 67,00 Juta","Rp. 36,00 Juta",10 %/Tahun,"Rp. 10,00 Juta","Rp. 58,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=xsfHQiAjvlulRteOL5M+hQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Petani Padi Anolifa,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Petani Padi,Produk Utama : Padi,"Hili Geho RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NIAS SELATAN Provinsi SUMATERA UTARA 

                                        Telp : 0 Fax : -",Perorangan,5.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 262,00 Juta","Rp. 24,00 Juta",20 %/Tahun,"Rp. 5,00 Juta","Rp. 250,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=myAxSfIrzOKfQVjzWWaMgg==&mp=xI6rAeQkygTAn3Z625IGLg==,Krupuk Unyil Agnes,"Pertanian, Kehutanan, Dan Perikanan",Usaha Utama  : Snak Krupuk Unyil,Produk Utama : Krupuk Unyil,"Jen Sudirman RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 16,67 Juta","Rp. 6,00 Juta",- %/Tahun,"Rp. 5,00 Juta","Rp. 14,00 Juta",3
